"group","value","x","y","time"
"A",5.37463347403037,-0.608604092979259,-0.539893673829395,1
"A",6.77930436347906,-1.0551250531937,-0.178555733978517,2
"A",4.75116091000538,0.471728981111798,-2.71985004651861,3
"A",6.51929293822597,0.765759247598756,-1.50343347136489,4
"A",5.91465144482727,1.78680490964712,-0.931042590193685,5
"A",4.38223462271051,0.249521394305923,-0.885005754226369,6
"A",4.83202778390848,1.03208342871727,0.177256239091492,7
"A",7.78410465048666,0.996748335968398,0.361398048295326,8
"A",6.75122368923436,-0.0540399214556357,-1.11830703701389,9
"A",6.23958841672864,-1.13767855590056,-2.206416401472,10
"A",6.61161257301829,-1.35794274362191,-0.842265702779364,11
"A",4.85902180757355,-0.586061530795897,-0.675970571707889,12
"A",5.53795037678034,-1.32687639351025,-0.599398799568973,13
"A",6.5330183818387,1.25119204060381,-1.74128460875052,14
"A",7.39551165007374,-0.0829050347743969,0.654857257511574,15
"A",5.58809942701208,-0.500239114944074,-1.72576267099118,16
"A",4.97238746644683,0.522290564489266,-1.7333667644937,17
"A",6.02920079054814,2.0909831109178,-2.16954498242159,18
"A",3.91012917194826,-0.450727345002003,-0.458647005968208,19
"A",5.49078265502356,1.48886991192996,-1.02412820685838,20
"A",5.2191459778613,0.887667364710736,-0.949930304603027,21
"A",7.30886215513208,-1.44547969385717,1.0557037860573,22
"A",7.1805170003656,1.73758580286781,-0.690769416199538,23
"A",3.85453494292842,-0.490331155538503,-0.822957506790404,24
"A",7.38154459860649,1.75222557680352,-1.23358533380548,25
"A",6.62137799195695,-0.0922772815073511,-1.14591858764727,26
"A",5.50588084431959,0.205300726766925,1.26331400672957,27
"A",6.88707504630276,-0.835582255046192,-1.82127732790178,28
"A",4.84259268425285,-0.470888643254077,1.23745354800974,29
"A",5.61098026858274,-0.812503534759368,0.104532373219462,30
"A",5.74489405221977,0.128351961675031,-0.359873513827712,31
"A",5.90970625543308,0.0569410985559181,-0.0897422836808003,32
"A",6.44426550812472,1.00686994451573,-3.13203999530925,33
"A",5.59034051317024,0.501967905280167,1.07542964241882,34
"A",6.61106414391682,0.664608457689681,-0.976643073493117,35
"A",6.83917163176199,-0.5207694478735,-0.0181016288313377,36
"A",6.50382718196912,-0.723707444097659,-0.699401286353241,37
"A",6.01511722295795,-1.33159777033468,-3.04959845818461,38
"A",6.35311887097696,-0.397198859599796,-1.11018362630327,39
"A",6.15511855847724,-0.445421395057977,-3.51866037609644,40
"A",6.94232526344537,1.08947193961126,-0.513514669370328,41
"A",7.55321316410615,0.612064164157599,0.317830538547232,42
"A",6.48649801170463,0.0915478014274893,-0.444070113141931,43
"A",5.15336324976244,0.13918913378013,-0.459888818981645,44
"A",6.52726585003807,1.58911548295675,-1.30642868286609,45
"B",6.97553417824765,0.788207767530979,-0.968301652638879,1
"B",8.39264619801577,1.99648560051495,-0.243042751608257,2
"B",7.95857648040014,0.597111931579811,-0.795983002386369,3
"B",10.2945296149177,-2.19149975579223,-0.188127020893388,4
"B",7.91050358371245,-1.09606349846784,-0.522719208316772,5
"B",6.14487360444793,-2.05685242841281,0.992448321743769,6
"B",7.8588416050999,0.0277266749614098,-1.21191828994495,7
"B",6.33323894488589,-0.055557412469797,2.26994405608236,8
"B",6.89489070905866,-0.872958093805358,-0.893947749436848,9
"B",6.315363183301,1.27355392966466,-1.10401632214889,10
"B",6.11209636711284,0.0268265817414011,-0.712208566940927,11
"B",8.78599452438198,-0.506918449377469,-0.955330191173366,12
"B",5.9376331601867,0.483609033198159,-0.032913200573452,13
"B",8.43057181286855,0.0351143490819867,-1.82609349226235,14
"B",7.75702069341384,0.272085310315991,-0.809230726278346,15
"B",4.59391241346191,-0.351165411656068,-2.4680075825643,16
"B",6.50848299810373,1.04298851220238,0.733968920403644,17
"B",7.74612658977192,-2.29847296674989,0.454743190970183,18
"B",8.39690161476027,-1.67491610899473,-0.316627709249365,19
"B",7.79709353684889,1.26460428931072,0.250377115757943,20
"B",8.0648391542052,0.898368577449155,0.566528351530796,21
"B",6.030311281586,-0.35259875709102,1.00321936245464,22
