"cluster","cx","cy","x","y","expr"
"Cluster 1",-3,1.8,-2.47111147069482,2.29804386092897,2.88583758423618
"Cluster 1",-3,1.8,-3.3103802152366,1.40106800587496,0.148837985320118
"Cluster 1",-3,1.8,-2.6945115370623,2.36836147188825,0.522860459660212
"Cluster 1",-3,1.8,-2.3162955362058,1.61153658614099,0
"Cluster 1",-3,1.8,-2.32378594302159,1.16230456503515,0.36871173546341
"Cluster 1",-3,1.8,-2.47185905755672,2.00960584048312,1.62285944538371
"Cluster 1",-3,1.8,-2.86091862317692,2.70780344741943,1.15406466006711
"Cluster 1",-3,1.8,-3.52392390338367,2.30363417571388,0.407542728573056
"Cluster 1",-3,1.8,-2.76973069267617,2.2752002162341,2.99537614817816
"Cluster 1",-3,1.8,-2.91663388943203,1.47696942886367,0
"Cluster 1",-3,1.8,-2.45852739968514,1.06868142919786,1.57010470030948
"Cluster 1",-3,1.8,-2.80494882500951,1.40594752253928,0
"Cluster 1",-3,1.8,-2.34660478391613,2.25242968977092,1.74777266026892
"Cluster 1",-3,1.8,-3.23830808064139,2.31956136476405,0.167602305624714
"Cluster 1",-3,1.8,-2.53055822530293,2.01811664831574,1.65056916848099
"Cluster 1",-3,1.8,-2.6481164281937,1.70526477766083,0
"Cluster 1",-3,1.8,-2.7994718582612,2.60103544335959,0.475956441853961
"Cluster 1",-3,1.8,-3.19211315346946,2.55390340973262,0
"Cluster 1",-3,1.8,-3.16677904685692,1.34512007128518,1.98344263151421
"Cluster 1",-3,1.8,-3.31726287771762,2.60267055019494,0.232837547743932
"Cluster 1",-3,1.8,-3.0817143554396,1.62325678245157,1.33255810740115
"Cluster 1",-3,1.8,-2.30017126572261,2.66169180074533,0.570684816978014
"Cluster 1",-3,1.8,-3.19500971792173,1.52335139921204,1.33930168724893
"Cluster 1",-3,1.8,-3.66014925183682,1.88331614611856,1.05764609913229
"Cluster 1",-3,1.8,-3.49631818045036,2.85129686700942,0.900075503758064
"Cluster 1",-3,1.8,-3.20047663736127,1.48636074898291,0.913347146169072
"Cluster 1",-3,1.8,-2.27337256982578,2.22797393933587,2.29008307401114
"Cluster 1",-3,1.8,-3.84417098638666,2.30999493376267,1.86855860135901
"Cluster 1",-3,1.8,-3.14651064983775,1.24687524876704,0.363710314057486
"Cluster 1",-3,1.8,-3.35487531801811,1.69672919059862,1.32562500748393
"Cluster 1",-3,1.8,-2.78042729179963,1.6283935281028,1.19266879150249
"Cluster 1",-3,1.8,-3.00755525413635,1.52222082479055,0
"Cluster 1",-3,1.8,-3.5844535398711,1.62586643031753,0.696014535875808
"Cluster 1",-3,1.8,-2.93009767561359,2.03007565685563,0.777438839840099
"Cluster 1",-3,1.8,-3.31963341797625,1.58204534670395,0.497808409900769
"Cluster 1",-3,1.8,-3.56051307755043,1.46276489038678,0
"Cluster 1",-3,1.8,-2.54647482078453,1.96512405460771,1.25104017841704
