"x","y"
0,0
0.00840336134453781,0.0916698497028211
0.0168067226890756,0.129640744710433
0.0252100840336134,0.158776837207489
0.0336134453781513,0.183339699405642
0.0420168067226891,0.204980015422697
0.0504201680672269,0.224544356569536
0.0588235294117647,0.242535625036333
0.0672268907563025,0.259281489420866
0.0756302521008403,0.275009549108463
0.0840336134453781,0.289885517826224
0.092436974789916,0.30403449605253
0.100840336134454,0.317553674414978
0.109243697478992,0.330520343517599
0.117647058823529,0.342997170285018
0.126050420168067,0.355035801248363
0.134453781512605,0.366679398811285
0.142857142857143,0.377964473009227
0.151260504201681,0.388922234131299
0.159663865546218,0.399579611024159
0.168067226890756,0.409960030845394
0.176470588235294,0.420084025208403
0.184873949579832,0.429969707746757
0.19327731092437,0.439633154942129
0.201680672268908,0.449088713139072
0.210084033613445,0.458349248514106
0.218487394957983,0.467426352442803
0.226890756302521,0.476330511622467
0.235294117647059,0.485071250072666
0.243697478991597,0.493657248494942
0.252100840336134,0.502096445253434
0.260504201680672,0.510396122321352
0.26890756302521,0.518562978841732
0.277310924369748,0.526603194416581
0.285714285714286,0.534522483824849
0.294117647058824,0.54232614454664
0.302521008403361,0.550019098216927
0.310924369747899,0.55760592693039
0.319327731092437,0.565090905158132
0.327731092436975,0.5724780279076
0.336134453781513,0.579771035652448
0.34453781512605,0.58697343647396
0.352941176470588,0.594088525786005
0.361344537815126,0.601119403958254
0.369747899159664,0.60806899210506
0.378151260504202,0.614940046268091
0.386554621848739,0.621735170188031
0.394957983193277,0.628456826833218
0.403361344537815,0.635107348829956
0.411764705882353,0.641688947919748
0.420168067226891,0.648203723552164
0.428571428571429,0.654653670707977
0.436974789915966,0.661040687035198
0.445378151260504,0.667366579370367
0.453781512605042,0.673633069708608
0.46218487394958,0.679841800678349
0.470588235294118,0.685994340570035
0.478991596638655,0.692092187962453
0.487394957983193,0.698136775985332
0.495798319327731,0.704129476252579
0.504201680672269,0.710071602496726
0.512605042016807,0.71596441393187
0.521008403361344,0.721809118369493
0.529411764705882,0.727606875108999
0.53781512605042,0.733358797622569
0.546218487394958,0.739065956051933
0.554621848739496,0.744729379532925
0.563025210084034,0.750350058362118
0.571428571428571,0.755928946018454
0.579831932773109,0.761466961051567
0.588235294117647,0.76696498884737
0.596638655462185,0.772423883280537
0.605042016806723,0.777844468262597
0.61344537815126,0.783227539193599
0.621848739495798,0.788573864324578
0.630252100840336,0.793884186037445
0.638655462184874,0.799159222048319
0.647058823529412,0.804399666539844
0.65546218487395,0.809606191227531
0.663865546218487,0.814779446364774
0.672268907563025,0.819920061690788
0.680672268907563,0.82502864732539
0.689075630252101,0.830105794614217
0.697478991596639,0.835152076927693
0.705882352941176,0.840168050416806
0.714285714285714,0.845154254728517
0.722689075630252,0.850111213683393
0.73109243697479,0.855039435917894
0.739495798319328,0.859939415493515
0.747899159663866,0.864811632474879
0.756302521008403,0.869656553478673
0.764705882352941,0.874474632195206
0.773109243697479,0.879266309884257
0.781512605042017,0.884032015846721
0.789915966386555,0.888772167873496
0.798319327731092,0.893487172672945
0.80672268907563,0.898177426278144
0.815126050420168,0.902843314435106
0.823529411764706,0.90748521297303
0.831932773109244,0.91210348815759
0.840336134453782,0.916698497028211
0.848739495798319,0.921270587720198
0.857142857142857,0.925820099772551
0.865546218487395,0.930347364422233
0.873949579831933,0.934852704885605
0.882352941176471,0.939336436627724
0.890756302521008,0.943798867620113
0.899159663865546,0.948240298587624
0.907563025210084,0.952661023244934
0.915966386554622,0.957061328523215
0.92436974789916,0.961441494787467
0.932773109243697,0.965801796044974
0.941176470588235,0.970142500145332
0.949579831932773,0.974463868972459
0.957983193277311,0.97876615862897
0.966386554621849,0.983049619613297
0.974789915966387,0.987314496989883
0.983193277310924,0.991561030552797
0.991596638655462,0.995789454983061
1,1
