"x","y"
0,0.18
0.00840336134453781,0.182169338323565
0.0168067226890756,0.184307605395099
0.0252100840336134,0.186414801214603
0.0336134453781513,0.188490925782078
0.0420168067226891,0.190535979097521
0.0504201680672269,0.192549961160935
0.0588235294117647,0.194532871972318
0.0672268907563025,0.196484711531671
0.0756302521008403,0.198405479838994
0.0840336134453781,0.200295176894287
0.092436974789916,0.20215380269755
0.100840336134454,0.203981357248782
0.109243697478992,0.205777840547984
0.117647058823529,0.207543252595156
0.126050420168067,0.209277593390297
0.134453781512605,0.210980862933409
0.142857142857143,0.21265306122449
0.151260504201681,0.214294188263541
0.159663865546218,0.215904244050561
0.168067226890756,0.217483228585552
0.176470588235294,0.219031141868512
0.184873949579832,0.220547983899442
0.19327731092437,0.222033754678342
0.201680672268908,0.223488454205211
0.210084033613445,0.224912082480051
0.218487394957983,0.22630463950286
0.226890756302521,0.227666125273639
0.235294117647059,0.228996539792388
0.243697478991597,0.230295883059106
0.252100840336134,0.231564155073794
0.260504201680672,0.232801355836452
0.26890756302521,0.23400748534708
0.277310924369748,0.235182543605678
0.285714285714286,0.236326530612245
0.294117647058824,0.237439446366782
0.302521008403361,0.238521290869289
0.310924369747899,0.239572064119766
0.319327731092437,0.240591766118212
0.327731092436975,0.241580396864628
0.336134453781513,0.242537956359014
0.34453781512605,0.24346444460137
0.352941176470588,0.244359861591695
0.361344537815126,0.245224207329991
0.369747899159664,0.246057481816256
0.378151260504202,0.246859685050491
0.386554621848739,0.247630817032695
0.394957983193277,0.24837087776287
0.403361344537815,0.249079867241014
0.411764705882353,0.249757785467128
0.420168067226891,0.250404632441212
0.428571428571429,0.251020408163265
0.436974789915966,0.251605112633289
0.445378151260504,0.252158745851282
0.453781512605042,0.252681307817245
0.46218487394958,0.253172798531177
0.470588235294118,0.25363321799308
0.478991596638655,0.254062566202952
0.487394957983193,0.254460843160794
0.495798319327731,0.254828048866605
0.504201680672269,0.255164183320387
0.512605042016807,0.255469246522138
0.521008403361344,0.255743238471859
0.529411764705882,0.25598615916955
0.53781512605042,0.256198008615211
0.546218487394958,0.256378786808841
0.554621848739496,0.256528493750441
0.563025210084034,0.256647129440011
0.571428571428571,0.256734693877551
0.579831932773109,0.256791187063061
0.588235294117647,0.25681660899654
0.596638655462185,0.256810959677989
0.605042016806723,0.256774239107408
0.61344537815126,0.256706447284796
0.621848739495798,0.256607584210155
0.630252100840336,0.256477649883483
0.638655462184874,0.256316644304781
0.647058823529412,0.256124567474048
0.65546218487395,0.255901419391286
0.663865546218487,0.255647200056493
0.672268907563025,0.25536190946967
0.680672268907563,0.255045547630817
0.689075630252101,0.254698114539934
0.697478991596639,0.25431961019702
0.705882352941176,0.253910034602076
0.714285714285714,0.253469387755102
0.722689075630252,0.252997669656098
0.73109243697479,0.252494880305063
0.739495798319328,0.251961019701998
0.747899159663866,0.251396087846903
0.756302521008403,0.250800084739778
0.764705882352941,0.250173010380623
0.773109243697479,0.249514864769437
0.781512605042017,0.248825647906221
0.789915966386555,0.248105359790975
0.798319327731092,0.247354000423699
0.80672268907563,0.246571569804392
0.815126050420168,0.245758067933056
0.823529411764706,0.244913494809689
0.831932773109244,0.244037850434291
0.840336134453782,0.243131134806864
0.848739495798319,0.242193347927406
0.857142857142857,0.241224489795918
0.865546218487395,0.2402245604124
0.873949579831933,0.239193559776852
0.882352941176471,0.238131487889273
0.890756302521008,0.237038344749665
0.899159663865546,0.235914130358026
0.907563025210084,0.234758844714356
0.915966386554622,0.233572487818657
0.92436974789916,0.232355059670927
0.932773109243697,0.231106560271167
0.941176470588235,0.229826989619377
0.949579831932773,0.228516347715557
0.957983193277311,0.227174634559706
0.966386554621849,0.225801850151825
0.974789915966387,0.224397994491914
0.983193277310924,0.222963067579973
0.991596638655462,0.221497069416002
1,0.22
