"group","value","x","y","time"
"A",5.02074705059672,-0.277980942471477,-1.04698465016801,1
"A",7.61028111780475,-0.659210777874572,-1.90271114061851,2
"A",6.06670239814637,0.0997957452019283,-0.643663000388235,3
"A",4.68813354357913,1.66044889038987,-0.730017933614749,4
"A",6.02447511738579,0.306428659195062,-1.71654736446025,5
"A",9.38192433197816,-0.560148892254247,-2.28156081593735,6
"A",4.35088822622212,-0.461871538592069,0.252370691556735,7
"A",6.53174837712065,0.733951103728467,0.54057544834621,8
"A",4.30114624869959,1.04286634447068,-0.427600268892199,9
"A",6.1604585631433,-0.0488532354247676,-1.33647568658499,10
"A",7.58675588945557,-0.9321886346755,-0.536325373594756,11
"A",5.46115410967878,0.219122909308094,-0.268191393230341,12
"A",6.62795162445281,-0.367276466077221,-2.2552855676433,13
"A",5.91074448700919,-1.01409452899612,0.7312986570897,14
"A",7.94098762272287,0.535692560470092,-1.57762476073126,15
"A",5.25251906178114,-0.283133832306788,-2.07872742708739,16
"A",6.35345556678677,-0.647603751000851,-3.35562319657975,17
"A",6.09104970614861,-0.312318696974823,-1.56202468634341,18
"A",5.649246798869,-0.367887968117291,-2.17294191451502,19
"A",4.82149639596007,0.961412451359519,-2.27627374227105,20
"A",4.78055589380553,1.64929278595897,-1.29744357021303,21
"A",5.61850967710608,-1.86278982790379,-0.886280306889697,22
"A",6.44723628845127,-0.828265019856296,-1.31987990606175,23
"A",6.0100990543924,0.825102330581305,1.0845120461497,24
"A",4.20932343233229,-0.0311223261911794,-0.908236892045917,25
"A",6.32924835558053,0.187427390353922,-0.277513972866936,26
"A",4.96963843609647,-0.174644630559033,-1.64832611366885,27
"A",7.23776903664982,-0.572184421195807,-2.06497469201511,28
"A",7.89922428587422,-0.688072412331148,0.133474537980047,29
"A",5.891728028895,-0.48862590652031,-1.47323976762471,30
"A",7.50698037034385,-1.85439879567103,0.0949637354884845,31
"A",6.49262390626875,-1.93986753659533,-2.47388105027161,32
"A",5.15305512544705,1.36638540794949,-2.7678995061635,33
"A",6.51753378374496,-0.825359941207925,-0.907267665175195,34
"A",5.35108355022586,0.580736167045624,-1.16929812344468,35
"A",4.24432200825908,1.53674241306515,0.420426265767807,36
"A",5.44379384017394,-0.613506287271388,-0.807946309592122,37
"A",6.24690523642134,0.0466765973106549,-1.13917151284363,38
"A",6.39065048085575,-1.14105311588309,-1.27085984158591,39
"A",5.30456304118338,-0.409224449449119,0.56686210040903,40
"A",7.0632408825472,-1.42888255184593,-1.92130080397791,41
"A",3.86838333541313,-2.1017752911274,-1.63526662617386,42
"A",6.35230364210239,-0.421459467132215,-0.455939302369639,43
"A",5.19485610882369,0.401185619182764,-0.674770242575729,44
"A",7.88208236846879,0.46230644910481,-0.770792276501623,45
"B",5.94242020309419,-1.52837534706316,0.535644335174396,1
"B",7.85339738942496,-1.25108264574449,-0.14630830423102,2
"B",9.16915993395478,-0.41621704769067,0.175728751544687,3
"B",6.16397773046735,0.36728117822412,-2.7720625109065,4
"B",4.93794541705995,-0.411246047006565,3.39164023232853,5
"B",7.42438560550915,1.7391109660791,0.304152734225001,6
"B",8.14554554805236,-0.107657044987935,0.17202231544709,7
"B",8.21957460270117,0.606230271549966,0.435548843322492,8
"B",8.46081035386048,-1.29854019061895,0.918558673049569,9
"B",7.15478562959251,-1.37632529439281,2.00336843976805,10
"B",7.20009224001505,1.74486318000389,-0.198055035431229,11
"B",7.92555273116869,0.0674960455446327,0.296082132745497,12
"B",8.10422482729339,1.28286734837307,-0.589465643210816,13
"B",5.55051639521446,-0.233113762793903,1.63487436689301,14
"B",8.26662109462718,1.35771255962547,-0.0916071053608318,15
"B",7.35371785855798,0.511295145261619,-1.69648483304685,16
"B",8.50110291872706,0.573482817235663,0.960643472091945,17
"B",8.70646654783193,-0.995578354237816,0.843337545380262,18
"B",8.47866896394764,0.885607932061807,-0.268311929596023,19
"B",7.19777084881418,-0.375739658366786,0.937644108209559,20
"B",8.06290433542538,1.21492219146055,-0.152515615348929,21
"B",7.68096858859121,1.01309360655989,-0.328915393707046,22
"B",6.97827918039592,-0.57790860677431,1.51751801418308,23
"B",8.38401510781014,0.625412112604464,-0.316779102177669,24
"B",6.32750685244148,1.41463063600279,0.398237102702824,25
"B",6.95008319720898,-1.07912250035381,1.60056616724641,26
"B",7.42274247418455,0.558196047609265,1.09155024584629,27
"B",6.96614725268346,-1.35049501654433,1.04598686636854,28
"B",7.27348192385954,-0.71192980278793,-0.879134751891698,29
"B",7.16394825967844,0.235402070247793,0.026924675760939,30
"B",8.01021544049268,0.508207819901418,0.793194114014275,31
"B",8.99962930069436,-0.873878478262784,-0.147809060631943,32
"B",6.81472169840529,-0.588456197883057,-1.29404868694377,33
"B",6.80665489012848,1.00713915572635,-0.433753739464204,34
"B",7.18019328004813,0.679034133813653,0.746144447670696,35
"B",8.11302056310598,0.409048457282799,0.880924037877197,36
"B",7.98963921117046,0.168844628807252,-0.744992302945465,37
"B",8.66314679023278,0.248448742268697,0.793458443839649,38
"B",9.66377077793782,0.063035343791478,0.0838168690826358,39
"B",7.22223429753699,-0.132207202690815,-0.780916355252203,40
"B",7.6923454516232,-1.25620579820535,1.75994404631423,41
"B",6.08946045602671,-0.791921048515796,0.859415173070514,42
"B",6.93651650966939,0.0483960823452273,-1.68575589796712,43
"B",6.02440291217064,-0.301227813378946,0.146694037046336,44
"B",9.51150438094415,-0.897660735478628,-1.3521684608947,45
"C",5.30182635623692,-0.554615910149692,0.104156005470647,1
"C",4.65303947903182,0.282512605334575,0.86228673244657,2
"C",4.674742083338,-0.608931045518894,-0.184196794399675,3
"C",3.94180566401385,0.888473885215829,-1.08591421043712,4
"C",7.10651614625928,0.169003058404935,1.8163511325997,5
"C",6.24505830598337,1.02480291333293,-1.26134838419318,6
"C",5.41912646630505,-0.064475863358535,0.0367030558482793,7
"C",4.77125462925862,0.0257655367386827,0.199540636871114,8
"C",6.79670114415764,-1.40036808663133,2.49125585315145,9
"C",7.60758152976777,-0.964167222704101,0.0498714746564222,10
"C",6.82916541362216,-1.10808390081526,2.26607242279878,11
"C",4.26756410713737,-0.341433468630288,0.122158835832625,12
"C",5.98547236790777,-0.278631858766318,-0.784745499670839,13
"C",4.51170556725858,-0.143427091949427,0.70402172096124,14
"C",2.7426745287521,1.14856730089372,1.26064376319777,15
"C",5.59432530003169,-0.49649359676587,0.176752711422459,16
"C",6.4992246887918,1.13221642272787,0.585514420594772,17
"C",6.23280566840491,0.0458898526917139,1.35385090460573,18
"C",7.802819711577,-0.556569953052638,0.321563827416704,19
"C",5.22098140164816,-0.427734773731946,0.268023432396233,20
"C",6.74696309075999,-0.123877166971717,1.71591783813091,21
"C",3.85171916275963,-0.354911195645059,-0.601582833815292,22
"C",4.51731757132455,1.28991560946448,0.759256929026377,23
"C",5.25893899711213,1.1800975518902,1.95737110793308,24
"C",4.40677326194565,-0.37888184873576,1.83985807020752,25
"C",6.02199439052114,-1.18787512612557,1.09105521756177,26
"C",5.01730396454775,0.72710828561049,0.442908144556002,27
"C",3.81164556404515,0.104342052069588,1.04950406904629,28
"C",6.48535657025335,1.04260075865984,0.435312907101698,29
"C",4.85775019121456,0.30211084228538,0.569685687414193,30
"C",5.56820140924045,0.335577048149674,1.1847538809833,31
"C",7.45058580308714,-0.746395379895402,1.62256070266827,32
"C",5.8424132441599,0.683436314423335,1.32810277313541,33
"C",8.46073309745564,0.182625308629775,0.271833252947025,34
"C",4.43853218389353,-0.2305800252534,0.218085848491435,35
"C",6.60169325404082,0.576068271111154,1.25457722718319,36
"C",5.49591448189749,0.0829264608300243,2.80413757737089,37
"C",5.12228445579055,-0.333130677005869,-0.0228512491173484,38
"C",4.22677162757664,0.453954214023347,0.939792535032716,39
"C",4.67128960540267,1.41528248240866,0.0985849364678312,40
"C",6.53648578194223,0.948952296876694,0.205409345215433,41
"C",6.74030231003873,-0.240173476371912,0.831227338169387,42
"C",7.47269123093455,-0.03753956727208,1.76628649873943,43
"C",7.2322939669585,-0.0863923910983712,0.938661662511435,44
"C",4.61654750867383,0.451537558701371,0.676743116454835,45
"D",8.39204016998445,-0.108334576213087,2.07288223761306,1
"D",5.90255817071565,0.0848996552248448,1.89772984484673,2
"D",7.4564199296678,1.19395223109666,-0.837213942623806,3
"D",7.69057576015821,0.808562025726103,1.75533478576927,4
"D",8.13675620265364,0.585224861618081,0.140874186692602,5
"D",7.67108493983037,-0.988538521558648,3.17875703963022,6
"D",9.30811337685238,-0.779891535467537,1.96745649617511,7
"D",8.29882814950418,-1.32916540240894,0.726019450309146,8
"D",6.2929697031552,-1.41550605201809,3.07684688439637,9
"D",6.56461645897553,-0.714040676769953,0.725938206710123,10
"D",9.51664976117522,-0.249820701643053,-0.575359283979494,11
"D",7.35999365489678,-0.662515411447485,0.254304035306424,12
"D",9.74177428822737,0.239189605431677,2.03909322299453,13
"D",4.99462670841814,0.193332984083865,1.26846344328732,14
"D",6.85072299502728,0.0947707759822904,1.66815274656885,15
"D",8.3369233202018,-1.27702727772549,2.10090368369684,16
"D",8.11989835250115,-0.531238144891244,1.15342856440619,17
"D",6.67682441214731,1.68715335427271,1.08719052172381,18
"D",9.95480566041607,0.988984509424489,2.16245615931537,19
"D",8.29964825700174,-0.583417061272248,1.86189683448433,20
"D",7.50185862365155,0.959601531539262,1.61882433872511,21
"D",8.54542507368722,1.1673748441178,2.15370932809798,22
"D",7.79012861786722,1.28919979390411,0.590341601290465,23
"D",8.54108398540903,-0.242116195782383,1.75053399266482,24
"D",8.37429772728523,-0.677155017012204,2.2568755424827,25
"D",9.29242543318782,0.204008721711651,0.878566699564841,26
"D",8.79762387889362,0.556587831889878,2.54651507068443,27
"D",8.61974563420055,-0.368530863755709,1.08645234522727,28
"D",8.30933447799728,1.01603133627922,0.334356636160528,29
"D",7.47146997590723,-0.607747285590513,0.956365330469351,30
"D",10.4037057488627,-0.139246754762718,1.88784139838421,31
