"group","value","x","y","time"
"A",6.77628467927852,0.487296409231288,-2.44787143611781,1
"A",4.23781935356095,-0.144612172058591,1.10709998081269,2
"A",6.60015628661939,-0.807732367593121,-1.63159268393543,3
"A",8.09888258276003,-0.933614558031925,-3.90187024382953,4
"A",6.55910610841621,0.0433562290030541,-0.68056148639818,5
"A",5.74208355990047,-0.9732001897796,-1.96486838686819,6
"A",5.84483541931352,0.44188098479066,-0.72257612564619,7
"A",5.3578608112683,-0.796171709797112,1.42482230147676,8
"A",7.0087031565504,0.293112724241633,-0.393273526168663,9
"A",5.4652535623712,1.75372726056055,-1.52019006981501,10
"A",7.93453245685348,1.01255768304246,-0.131704016265174,11
"A",6.49779844806426,-0.646240035599543,-0.62899158022115,12
"A",6.71392634197198,1.09672184159592,-0.872601881723031,13
"A",5.23051103210357,-1.24489064764137,-1.08336090283915,14
"A",5.31419112832939,-0.107330530212077,-1.53424893738764,15
"A",8.06624317108781,0.126276446420468,-0.950323871637721,16
"A",5.47025995584899,-1.0382491148744,-2.05177489124051,17
"A",5.29664621672587,-0.44597211581427,-0.995664773415451,18
"A",6.24976588353013,-0.18689870852251,-1.70816395683369,19
"A",4.75167041655967,-0.191416579445847,0.629811146134527,20
"A",4.99186864108944,0.504570960831573,-1.85214772980947,21
"A",4.23913652193621,-0.528964428774745,-1.53563417894184,22
"A",5.67344846571566,-0.250915543398877,-1.70368972309184,23
"A",4.19107321526179,0.365570330622944,0.219114311028738,24
"A",5.52129101433664,1.12928495250094,-2.50666077592597,25
"A",5.05497693991024,0.829134860889643,0.157018101241098,26
"A",6.83776086354905,-0.0712902311014821,-1.43703450118812,27
"A",5.12894368734694,1.01883840884068,-1.47069890627531,28
"A",5.6982951369764,-0.333407991100695,-2.92783424934547,29
"A",6.05886252243823,0.802983141138858,-1.04139362182387,30
"A",5.6080826372799,1.1798833695167,-1.95537550617741,31
"A",4.81581815488489,-0.747183861871373,0.169508765834071,32
"A",5.96283466629958,-1.60055477618924,-0.750014373521197,33
"A",6.52772725204627,0.813671387009527,-1.50859522487879,34
"A",5.04834279398429,2.44993619136298,-0.496986836507437,35
"A",7.05591637081114,-0.248841366695925,-0.0745778701569991,36
"A",5.9564945003313,-0.590215003956091,-1.63788405512996,37
"A",4.62849141746672,-0.466873649967127,-2.02659194945421,38
