"group","value","x","y","time"
"A",7.88501642078776,-1.2855917045846,-0.522603618829666,1
"A",4.91228214313085,-0.047491674322988,-1.35554921321858,2
"A",5.21294771518596,0.591415409315214,-1.00372127126616,3
"A",5.10321918333246,-0.77469913051765,1.24036267234581,4
"A",6.19870786486217,1.03598888089922,-0.640250306265984,5
"A",5.00914388570602,-1.58982522225761,-2.28449947294625,6
"A",4.86265943497301,-0.161375901789151,-0.468386810159591,7
"A",4.06276456529764,0.419815126390881,1.56939990562498,8
"A",8.48834708066749,-0.15693477454077,-0.868118857018643,9
"A",4.28759695336072,-1.74092412648744,0.462890222770995,10
"A",6.14137737005935,0.564987245097123,-1.27225201703403,11
"A",5.88662776816407,1.31190527939314,-1.16356786065076,12
"A",4.33657698792399,-0.109047674153079,-2.07954323451176,13
"A",3.80891561910506,0.821323085922254,-1.18350538114591,14
"A",8.75770052199402,-0.986738902869567,0.436216606343396,15
"A",7.02985901271503,0.467798209404799,-1.26884193993196,16
"A",7.37956718189099,-0.790045503259739,0.47125639439197,17
"A",5.36935906748889,1.41180542825414,0.754323376464212,18
"A",4.24756365525704,0.635818283113562,-1.85987030030269,19
"A",5.72511031146988,-0.37597381585461,-0.921132644437023,20
"A",5.33542531394045,0.0512353574299389,-1.08940454203704,21
"A",6.17206756587496,-0.513916597443482,-1.69788123960853,22
"A",4.5912140141847,-0.244248044434255,-1.62483100133411,23
"A",5.94996963623093,-1.54879217859752,-0.833245111008399,24
"A",7.32486765610588,-0.10112790407988,-1.29975916144601,25
"A",5.17869385975664,1.04374052972794,0.728898927817801,26
"A",6.16592564108674,-0.824626882136387,-0.653641861596404,27
"A",5.10247946388097,-1.04795710597612,-1.1387924800454,28
"A",4.90999521316192,0.930485855506199,-1.80678286159439,29
"A",6.74119021440673,-0.909269156240516,-0.461218971250689,30
"A",5.90572208379509,1.43589471140271,-1.30230243492022,31
"A",4.58440541474182,0.796120665319411,-1.73455529149298,32
"A",6.30467491295801,-1.57127705270899,-0.580299635482494,33
"A",6.48802032688585,-0.867169591756804,-1.92593065308822,34
"A",5.15308596173967,1.80355573427477,-3.1014101461564,35
"A",5.45317225163597,-0.0775892911720689,-1.05018400053833,36
"A",5.8609006073878,0.717308357139043,-1.00199414147214,37
"A",5.68085000577772,-0.33661708224428,0.118500452613608,38
"A",4.46563849545768,0.527462633011033,-0.775430083818211,39
"A",7.54218516604046,-0.483465481234885,-1.99653605568647,40
"A",6.01234993553488,-1.47786818184026,-2.79938002444846,41
"A",6.54546277872477,0.908726947966777,1.21012936570214,42
"A",6.53644008556522,0.529999349999233,-1.70960415374977,43
"A",7.01702185340799,-0.1498181349028,-1.5862514768787,44
"A",6.98314823017148,-0.248222959591099,-0.844006264920362,45
"B",7.15810856522051,1.72589045960986,0.658006533517197,1
"B",8.12558043149982,-0.94621165372541,1.58967573828575,2
"B",8.70062344497613,1.20374263243776,0.0891621160608704,3
"B",7.76563613426952,-1.7176672364617,0.436410247021737,4
"B",6.50690681470282,1.11280233593001,-0.219538419661145,5
"B",7.1002216694519,0.567864845795712,0.0432394195791633,6
"B",7.52002214950545,-1.37508194044912,0.486233261357292,7
"B",8.26819616334519,-0.405563733689609,1.62736242223171,8
