"cluster","cx","cy","x","y","expr"
"Cluster 1",-3,1.8,-2.64021067887018,1.27609097338536,0.731053891665664
"Cluster 1",-3,1.8,-3.06972322344652,2.36836579340838,1.5550292795565
"Cluster 1",-3,1.8,-2.57494873815265,1.60266887419345,1.58379579430885
"Cluster 1",-3,1.8,-2.14679146758157,2.00750817594077,1.36830723607697
"Cluster 1",-3,1.8,-3.40715238638277,1.87041955959297,0.964887336322947
"Cluster 1",-3,1.8,-3.88317282635163,2.30211502072766,1.27402468426376
"Cluster 1",-3,1.8,-3.07993327531287,2.51010563665994,1.89269821860953
"Cluster 1",-3,1.8,-3.56683618394431,1.54494563306627,1.38821781701444
"Cluster 1",-3,1.8,-2.72244578334337,1.61054272760624,0.437649567432862
"Cluster 1",-3,1.8,-3.07939046392935,1.64686045413752,0
"Cluster 1",-3,1.8,-2.77858812093856,1.35734638927109,0.582512186982531
"Cluster 1",-3,1.8,-3.0418489427039,0.82987384242962,0
"Cluster 1",-3,1.8,-2.80793435343946,1.45385329509268,0.177798724469034
"Cluster 1",-3,1.8,-2.63346293846084,1.27088503853754,1.32460828142817
"Cluster 1",-3,1.8,-3.09970449392517,1.3675621943087,0
"Cluster 1",-3,1.8,-3.09523911243015,2.04132422664946,1.67633030095422
"Cluster 1",-3,1.8,-2.03473929669,1.57120585315434,1.07910360809759
"Cluster 1",-3,1.8,-2.6822802486824,1.38928833327479,1.03666007689339
"Cluster 1",-3,1.8,-3.34958368297079,2.50310977404557,0
"Cluster 1",-3,1.8,-2.95827504655878,1.81341184411251,0
"Cluster 1",-3,1.8,-2.27262300210723,1.32676916648019,2.76516023640474
"Cluster 1",-3,1.8,-2.96293793325793,1.24461152039214,1.09170449382376
"Cluster 1",-3,1.8,-2.56085134697479,2.28283233705434,0
"Cluster 1",-3,1.8,-3.41505177780088,1.0695089733123,0.981127374824864
"Cluster 1",-3,1.8,-2.52246563546027,1.33342526560918,0
"Cluster 1",-3,1.8,-3.41486488582674,1.42588753663682,0
"Cluster 1",-3,1.8,-3.22827013416089,1.94026566853707,1.9480133140194
"Cluster 1",-3,1.8,-3.59670160959373,2.45205053338451,1.37008085628596
"Cluster 1",-3,1.8,-3.2114528582127,1.70206385680106,1.19351126562433
"Cluster 1",-3,1.8,-3.30237389518512,1.63988020301657,1.10859122721735
"Cluster 1",-3,1.8,-3.51430738722666,2.05974630454058,0.591977828546797
"Cluster 1",-3,1.8,-2.94944905320332,2.1818839873301,1.85282756694897
"Cluster 1",-3,1.8,-3.3609099143151,1.81822234741371,0.851442501858548
"Cluster 1",-3,1.8,-2.65321894364915,2.49156757499878,0.0162128512057109
"Cluster 1",-3,1.8,-3.19360239591579,2.17965585081561,2.10254993988444
"Cluster 1",-3,1.8,-2.14507029291693,1.30875647601508,1.15126911983599
"Cluster 1",-3,1.8,-3.15295426295743,1.8875386702361,1.7509169741054
"Cluster 1",-3,1.8,-1.99768632875143,2.0732061916584,1.07487549840675
"Cluster 1",-3,1.8,-3.23286270969631,1.81955831368329,0
"Cluster 1",-3,1.8,-3.2527569597688,1.86338448223164,1.53369705567682
"Cluster 1",-3,1.8,-3.03043413980347,1.33339404788817,0
"Cluster 1",-3,1.8,-2.77506316585937,1.81675473847699,0.222549745655081
"Cluster 1",-3,1.8,-2.70203488163612,2.35280010522948,2.30858143073303
"Cluster 1",-3,1.8,-2.68751453557428,1.99732820996426,1.44106640190455
"Cluster 1",-3,1.8,-3.29979433336948,1.96667337157054,1.00185698701508
"Cluster 1",-3,1.8,-2.8299990997026,1.83185849666304,0
"Cluster 1",-3,1.8,-3.018938639172,1.27687998306224,1.12651301047948
"Cluster 1",-3,1.8,-3.12322168150705,1.52114626482616,1.46530070147682
"Cluster 1",-3,1.8,-2.78658616180418,1.50833365843887,1.36226023410955
"Cluster 1",-3,1.8,-3.15607807678816,1.70572646141078,1.33431541159812
"Cluster 1",-3,1.8,-3.28017317523058,1.46131141829158,1.60095618813765
"Cluster 1",-3,1.8,-2.85355033841965,2.16795948186545,1.7885291007712
"Cluster 1",-3,1.8,-2.7112344831821,2.14845245335068,0.766655573507187
"Cluster 1",-3,1.8,-2.09508986303651,1.72866964984854,0.19232030398443
"Cluster 1",-3,1.8,-2.47266810581047,2.01837255199369,0
"Cluster 1",-3,1.8,-1.95826504979043,1.3053798957869,1.32602086455914
"Cluster 1",-3,1.8,-2.50251340872579,1.92316972507231,0
"Cluster 1",-3,1.8,-2.86369448744589,2.70575707053544,1.36472509166732
"Cluster 1",-3,1.8,-2.91539859210032,1.4826326497946,1.09602805428605
"Cluster 1",-3,1.8,-3.28030143830533,2.5898577375873,1.37691493878896
"Cluster 1",-3,1.8,-2.78077991876996,1.26816784759577,1.41285617303376
"Cluster 1",-3,1.8,-2.50812273276213,2.1448121649061,0.382910904374602
"Cluster 1",-3,1.8,-3.56107274939018,1.86917457543219,0.911844537732338
"Cluster 1",-3,1.8,-2.90737185910209,1.89485306394395,0.883268779499864
"Cluster 1",-3,1.8,-2.43046062421014,1.91793310868146,0
"Cluster 1",-3,1.8,-2.96107467166141,1.55046531372715,1.53501435158725
"Cluster 1",-3,1.8,-2.59523767153507,1.73932923034127,2.02046519350152
"Cluster 1",-3,1.8,-2.44078496464425,2.48404454035148,1.52747703694452
"Cluster 1",-3,1.8,-2.70084266699253,1.86379543843366,0.985057315952107
"Cluster 1",-3,1.8,-3.74075345992085,1.66525076593531,0.517321606451455
"Cluster 1",-3,1.8,-2.55006778658788,2.11028148436047,0.212135309411734
"Cluster 1",-3,1.8,-3.44986128287314,1.73610439212776,1.39020265518993
"Cluster 1",-3,1.8,-3.05145821604074,2.36491831757324,0.67450660222936
"Cluster 1",-3,1.8,-3.88155098843849,1.47928804712797,1.29156580843717
"Cluster 1",-3,1.8,-3.30773872069783,1.52642347546566,0.855066193618706
"Cluster 1",-3,1.8,-3.04873007279914,1.42225554981945,1.39708939677166
"Cluster 1",-3,1.8,-2.97189122761628,1.50487058304888,0.667903150793795
"Cluster 1",-3,1.8,-3.22335988442089,2.01524790673106,0
"Cluster 1",-3,1.8,-2.63134729386442,1.46339767643884,2.58160512633773
"Cluster 1",-3,1.8,-2.34419531337013,1.22754120615008,0.533206157976198
"Cluster 1",-3,1.8,-3.2992352084164,1.92443927774139,1.1973707245606
"Cluster 1",-3,1.8,-2.91060926193105,2.09703124500357,2.12729136954646
"Cluster 1",-3,1.8,-3.17868972812756,2.17051327235653,0
"Cluster 1",-3,1.8,-2.46674872972094,1.57064623836592,1.06475564571761
"Cluster 1",-3,1.8,-3.5469832443255,1.31149660518353,0.00842868236818373
"Cluster 1",-3,1.8,-2.56065703605452,1.73403275959344,0
"Cluster 1",-3,1.8,-2.85674501580495,1.90487095302319,0.924516178929222
"Cluster 1",-3,1.8,-3.35415164435919,2.29294485756249,0.797828570691592
"Cluster 1",-3,1.8,-3.06590252771694,1.6453606092571,0.525409732427809
"Cluster 2",-1,-2.1,-1.40788778754768,-1.63140517763879,2.94564100583833
"Cluster 2",-1,-2.1,-0.940082011575977,-1.58587451169333,1.62671657910271
"Cluster 2",-1,-2.1,-1.16773276295451,-2.14462524821,3.19003472055471
"Cluster 2",-1,-2.1,-1.48959101636608,-2.13212396289044,2.95676578987185
"Cluster 2",-1,-2.1,-1.34910538827247,-2.24324273645088,1.98517532170655
"Cluster 2",-1,-2.1,-0.482885508338797,-1.67221527611219,1.96733185363854
"Cluster 2",-1,-2.1,-1.46180165910808,-1.81846707919345,2.13572799516635
"Cluster 2",-1,-2.1,-1.41439196463504,-2.00200220046178,3.43256648015946
"Cluster 2",-1,-2.1,-0.531746755685804,-2.58039836055955,2.94947229200199
"Cluster 2",-1,-2.1,-0.713804366527578,-1.78411002977301,3.07923647779452
"Cluster 2",-1,-2.1,-1.04665784788216,-1.64519273310351,3.52791434305608
"Cluster 2",-1,-2.1,-0.275807270818869,-1.83868183971581,1.71185230688931
"Cluster 2",-1,-2.1,-0.979040536547913,-2.16292115733075,2.03675471515297
"Cluster 2",-1,-2.1,-0.334392227756495,-1.95641124780361,1.70339791552079
"Cluster 2",-1,-2.1,-1.26040086844153,-2.8050302580698,3.2213871189221
"Cluster 2",-1,-2.1,-1.59840608997197,-2.31209054997712,2.84302958599295
"Cluster 2",-1,-2.1,-1.00405316838161,-1.91389349331905,2.64715337293707
"Cluster 2",-1,-2.1,-0.450247795725384,-1.08073863587116,2.56938252373574
"Cluster 2",-1,-2.1,-1.11347650498472,-1.96590940576859,3.43161525179609
"Cluster 2",-1,-2.1,-1.09417777702173,-2.31605869492172,2.70326526440724
"Cluster 2",-1,-2.1,-1.26444892658356,-1.77172680138432,2.64019194256467
"Cluster 2",-1,-2.1,-1.26486403437462,-1.96758816742563,2.59253281441755
"Cluster 2",-1,-2.1,-1.59045543369034,-2.18443369898425,2.60422770500692
"Cluster 2",-1,-2.1,-1.24683522813353,-1.5219528175897,2.26914669795803
"Cluster 2",-1,-2.1,-0.846640039284922,-1.93698974295989,3.48841397635155
"Cluster 2",-1,-2.1,-1.34562074966077,-1.89421127773358,4.24736090542057
"Cluster 2",-1,-2.1,-0.736098414569327,-2.59776370588765,2.56872977988081
"Cluster 2",-1,-2.1,-0.696220599507932,-1.58897918897883,1.07295200149814
"Cluster 2",-1,-2.1,-1.46457515543822,-2.15868003166651,1.70356855074398
"Cluster 2",-1,-2.1,-0.553677122210235,-2.36346766864378,3.04323925997686
"Cluster 2",-1,-2.1,-1.17324044437973,-1.49891586044941,2.32099621093234
"Cluster 2",-1,-2.1,-0.651519297404093,-1.91683129865859,2.98938917688038
"Cluster 2",-1,-2.1,-0.803279946981056,-2.25061434335588,2.58837279375019
"Cluster 2",-1,-2.1,-0.876975635188402,-2.11708495649777,2.50380470329492
"Cluster 2",-1,-2.1,-1.08311607094646,-2.21610896060049,2.44274342220764
"Cluster 2",-1,-2.1,-0.458243127900655,-2.21122713015369,1.5664182004472
"Cluster 2",-1,-2.1,0.0999034414471967,-2.25958550525438,3.33622229091789
"Cluster 2",-1,-2.1,-0.806814323703204,-1.67813116486616,2.53251541731653
"Cluster 2",-1,-2.1,-0.929484819057014,-2.525481771944,2.51998991020218
"Cluster 2",-1,-2.1,-1.25269356150782,-2.4177034407893,1.96623233414569
"Cluster 2",-1,-2.1,-1.42053040818898,-1.9857804284834,3.06264732151268
"Cluster 2",-1,-2.1,-1.82107341030108,-2.06013942023893,2.89220341243581
"Cluster 2",-1,-2.1,-0.932413864875574,-1.47583025320484,2.46749615428545
"Cluster 2",-1,-2.1,-0.793601359497913,-2.30680749561178,4.23947356135253
"Cluster 2",-1,-2.1,-0.948664600905618,-1.84921378467539,2.79365931538329
"Cluster 2",-1,-2.1,-1.50297363478172,-2.51934152649024,2.43695375534549
"Cluster 2",-1,-2.1,-1.12107155994692,-1.87663193224105,2.53732025253284
"Cluster 2",-1,-2.1,-1.00171893725063,-2.03479010628556,4.03455864088172
"Cluster 2",-1,-2.1,-1.01250823027026,-2.51124256489899,2.02806358290539
"Cluster 2",-1,-2.1,-0.592009504360268,-1.42774461830227,3.80439324182996
"Cluster 2",-1,-2.1,-0.690288382691461,-2.43600428840972,1.66156381804744
"Cluster 2",-1,-2.1,-0.709932091573587,-3.01934347510062,3.87755519434939
"Cluster 2",-1,-2.1,-1.17520798724873,-1.93949990553196,3.1675074488172
"Cluster 2",-1,-2.1,-0.942218542022616,-1.60121797118573,3.40693736161297
"Cluster 2",-1,-2.1,-0.306967709569499,-1.85349884460997,2.32612006980212
